order_id,total_quantity,order_value
O00003645,1,83.52
O00003646,2,453.7
O00003647,2,688.49
O00003648,2,23.8
O00003649,1,100.81
O00003650,2,227.79
O00003651,1,32.73
O00003652,2,72.82
O00003653,3,590.3199999999999
O00003654,3,268.09000000000003
O00003655,2,168.14
O00003656,4,900.4699999999999
O00003657,4,1497.24
O00003658,1,31.35
O00003659,2,315.58
O00003660,2,493.96000000000004
O00003661,3,257.55
O00003662,1,108.38
O00003663,1,58.15
O00003664,5,899.79
O00003665,3,27.33
O00003666,2,484.26
O00003667,1,51.33
O00003668,4,546.9200000000001
O00003669,3,383.13
O00003670,2,641.3
O00003671,1,48.09
O00003672,2,145.43
O00003673,4,1060.81
O00003674,6,3493.5
O00003675,7,2872.5299999999997
O00003676,5,2715.92
O00003677,8,648.66
O00003678,2,835.5
O00003679,5,368.09000000000003
O00003680,3,1495.76
O00003681,2,465.9
O00003682,1,83.17
O00003683,8,1659.79
O00003684,2,17.93
O00003685,1,166.86
O00003686,1,84.79
O00003687,4,590.9200000000001
O00003688,5,691.74
O00003689,8,1895.9
O00003690,2,248.89
O00003691,2,241.13
O00003692,5,727.3199999999999
O00003693,6,1389.1399999999999
O00003694,4,434.16
O00003695,1,54.42
O00003696,7,885.2
O00003697,3,472.45
O00003698,2,151.82999999999998
O00003699,2,183.4
O00003700,7,1066.8899999999999
O00003701,2,110.42
O00003702,3,1577.17
O00003703,2,307.27
O00003704,2,405.96
O00003705,7,563.3299999999999
O00003706,2,137.1
O00003707,2,324.31000000000006
O00003708,1,47.35
O00003709,2,131.55
O00003710,3,621.74
O00003711,2,36.47
O00003712,4,643.26
O00003713,3,163.17
O00003714,1,974.16
O00003715,4,118.91
O00003716,5,805.7
O00003717,2,77.2
O00003718,4,1836.8899999999999
O00003719,2,1197.26
O00003720,1,1003.65
O00003721,1,250.79
O00003722,6,1618.1200000000001
O00003723,7,704.05
O00003724,3,988.03
O00003725,2,1476.94
O00003726,3,477.42
O00003727,5,1584.36
O00003728,1,22.55
O00003729,3,1505.78
O00003730,3,323.73
O00003731,1,13.13
O00003732,6,1460.92
O00003733,5,1621.54
O00003734,3,235.32
O00003735,5,908.39
O00003736,1,1423.47
O00003737,1,1993.95
O00003738,4,1458.8700000000001
O00003739,1,492.64
O00003740,3,253.39
O00003741,5,120.92999999999999
O00003742,4,117.49000000000001
O00003743,2,380.44
O00003744,3,207.01
O00003745,2,476.72
O00003746,2,686.78
O00003747,5,1397.25
O00003748,3,586.12
O00003749,1,8.05
O00003750,1,521.0
O00003751,4,245.24
O00003752,2,119.18
O00003753,4,1338.88
O00003754,2,1527.97
O00003755,5,1003.01
O00003756,7,385.18
O00003757,1,83.52
O00003758,3,115.62
O00003759,1,513.63
O00003760,2,135.13
O00003761,5,256.27
O00003762,1,33.17
O00003763,4,339.93
O00003764,4,292.65999999999997
O00003765,6,532.65
O00003766,1,70.68
O00003767,2,432.27
O00003768,4,2891.8399999999997
O00003769,5,3350.46
O00003770,3,178.77
O00003771,3,403.32
O00003772,2,52.349999999999994
O00003773,7,823.91
O00003774,1,157.95
O00003775,1,172.42
O00003776,5,326.0
O00003777,2,236.55
O00003778,2,415.34
O00003779,1,68.37
O00003780,1,96.63
O00003781,1,738.02
O00003782,5,246.04999999999998
O00003783,1,184.98
O00003784,7,2518.6099999999997
O00003785,1,5.79
O00003786,2,1714.15
O00003787,1,69.57
O00003788,1,3.13
O00003789,1,253.6
O00003790,3,233.67
O00003791,2,121.1
O00003792,2,155.25
O00003793,5,4322.67
O00003794,2,783.74
O00003795,6,230.97
O00003796,1,63.08
O00003797,5,552.82
O00003798,7,182.56
O00003799,5,2148.39
O00003800,1,305.0
O00003801,1,97.42
O00003802,2,528.8199999999999
O00003803,5,331.51
O00003804,1,313.72
O00003805,1,29.08
O00003806,1,43.13
O00003807,4,808.3
O00003808,1,8.89
O00003809,4,749.6800000000001
O00003810,1,479.8
O00003811,3,1942.9
O00003812,1,798.6
O00003813,1,97.78
O00003814,6,2399.7200000000003
O00003815,2,293.36
O00003816,1,1.21
O00003817,5,1962.14
O00003818,2,647.5400000000001
O00003819,2,194.01000000000002
O00003820,2,159.47
O00003821,1,19.08
O00003822,1,268.64
O00003823,1,31.95
O00003824,1,649.28
O00003825,1,157.51
O00003826,5,529.71
O00003827,1,165.03
O00003828,3,1046.31
O00003829,9,4114.18
O00003830,1,39.0
O00003831,5,302.71
O00003832,2,150.31
O00003833,7,605.83
O00003834,3,43.42
O00003835,3,478.25
O00003836,6,1416.19
O00003837,2,81.28
O00003838,4,87.77000000000001
O00003839,2,149.2
O00003840,2,190.43
O00003841,1,33.06
O00003842,1,20.06
O00003843,1,60.83
O00003844,4,172.88
O00003845,3,433.15
O00003846,3,199.98
O00003847,1,12.97
O00003848,3,128.79
O00003849,3,465.6
O00003850,2,66.88
O00003851,1,12.66
O00003852,1,23.33
O00003853,2,340.47
O00003854,3,227.24
O00003855,3,326.01
O00003856,2,597.49
O00003857,1,8.05
O00003858,6,2150.79
O00003859,4,695.76
O00003860,6,3572.6000000000004
O00003861,2,35.75
O00003862,3,2778.45
O00003863,2,238.91
O00003864,4,1259.79
O00003865,2,86.0
O00003866,1,360.29
O00003867,1,72.49
O00003868,3,587.77
O00003869,4,1076.54
O00003870,2,100.33000000000001
O00003871,6,476.07
O00003872,2,46.21
O00003873,2,82.75
O00003874,4,800.8199999999999
O00003875,1,15.87
O00003876,1,19.22
O00003877,8,625.94
O00003878,2,94.61999999999999
O00003879,2,1852.3
O00003880,2,451.61
O00003881,5,488.81
O00003882,3,473.01
O00003883,1,106.52
O00003884,3,311.32
O00003885,4,528.26
O00003886,4,1477.03
O00003887,2,43.83
O00003888,2,475.53
O00003889,6,2302.78
O00003890,4,2095.22
O00003891,1,114.32
O00003892,4,1196.28
O00003893,2,58.230000000000004
O00003894,1,340.5
O00003895,1,121.89
O00003896,1,6.75
O00003897,1,28.52
O00003898,2,237.02
O00003899,2,378.34000000000003
O00003900,1,15.62
O00003901,1,303.15
O00003902,2,189.18
O00003903,4,185.31
O00003904,4,322.08
O00003905,6,2868.69
O00003906,6,322.85
O00003907,3,187.70999999999998
O00003908,3,196.59
O00003909,3,235.3
O00003910,3,386.66999999999996
O00003911,4,247.98999999999998
O00003912,2,376.36
O00003913,1,20.92
O00003914,1,26.15
O00003915,1,527.87
O00003916,1,331.98
O00003917,4,330.22
O00003918,2,881.01
O00003919,2,448.86
O00003920,7,1946.67
O00003921,4,159.71
O00003922,1,122.71
O00003923,2,1491.17
O00003924,1,159.88
O00003925,2,293.74
O00003926,3,401.13
O00003927,1,364.29
O00003928,6,724.29
O00003929,1,14.44
O00003930,2,100.02
O00003931,3,935.89
O00003932,2,110.35
O00003933,3,1624.23
O00003934,6,1247.44
O00003935,3,508.11
O00003936,3,1096.3600000000001
O00003937,4,809.6700000000001
O00003938,2,873.24
O00003939,1,25.95
O00003940,7,851.61
O00003941,3,823.81
O00003942,2,72.84
O00003943,1,538.47
O00003944,3,491.85
O00003945,5,1099.6399999999999
O00003946,3,1290.63
O00003947,2,57.47
O00003948,4,618.26
O00003949,2,219.84
O00003950,7,864.61
O00003951,1,20.18
O00003952,1,1620.72
O00003953,2,52.47
O00003954,2,700.79
O00003955,7,1981.13
O00003956,1,596.56
O00003957,1,826.18
O00003958,2,79.61
O00003959,2,172.96
O00003960,4,732.9
O00003961,8,1537.25
O00003962,2,62.08
O00003963,2,132.66
O00003964,3,278.12
O00003965,1,111.42
O00003966,4,36.08
O00003967,3,663.4300000000001
O00003968,3,386.54999999999995
O00003969,5,354.58000000000004
O00003970,2,116.96
O00003971,4,327.99
O00003972,6,1156.3400000000001
O00003973,3,193.29
O00003974,1,51.45
O00003975,1,177.95
O00003976,4,323.06
O00003977,1,148.45
O00003978,3,29.91
O00003979,1,70.13
O00003980,4,724.94
O00003981,2,1552.42
O00003982,7,729.03
O00003983,2,500.82
O00003984,1,115.92
O00003985,1,59.97
O00003986,3,196.12
O00003987,6,204.82
O00003988,10,4212.9
O00003989,2,133.99
O00003990,2,127.2
O00003991,4,1906.04
O00003992,5,1448.8500000000001
O00003993,4,2822.0600000000004
O00003994,4,887.69
O00003995,1,96.56
O00003996,2,688.58
O00003997,1,25.1
O00003998,3,267.83
O00003999,2,26.06
O00004000,2,184.87
O00004001,1,74.5
O00004002,1,64.82
O00004003,4,241.5
O00004004,3,1976.02
O00004005,3,185.17000000000002
O00004006,6,578.62
O00004007,7,3199.14
O00004008,1,165.03
O00004009,1,215.5
O00004010,1,94.4
O00004011,2,46.56
O00004012,3,715.83
O00004013,1,74.66
O00004014,9,3488.5400000000004
O00004015,4,456.94
O00004016,2,362.84999999999997
O00004017,1,1047.18
O00004018,6,848.69
O00004019,5,1568.58
O00004020,3,808.25
O00004021,1,72.71
O00004022,1,297.47
O00004023,1,81.88
O00004024,4,223.9
O00004025,6,36.72
O00004026,9,2014.5700000000002
O00004027,5,98.28999999999999
O00004028,6,175.46
O00004029,7,2236.7
O00004030,5,1147.98
O00004031,4,66.88
O00004032,1,43.57
O00004033,5,146.38
O00004034,1,662.22
O00004035,7,1751.0600000000002
O00004036,2,311.96
O00004037,2,319.56
O00004038,4,434.40999999999997
O00004039,1,22.4
O00004040,6,291.35
O00004041,3,332.94
O00004042,2,189.79000000000002
O00004043,2,77.06
O00004044,3,312.02
O00004045,5,307.96999999999997
O00004046,3,637.75
O00004047,5,598.02
O00004048,3,306.43
O00004049,4,412.04
O00004050,1,40.24
O00004051,6,834.66
O00004052,1,163.19
O00004053,1,988.62
O00004054,1,98.52
O00004055,1,416.24
O00004056,3,487.21999999999997
O00004057,3,413.65
O00004058,2,193.52
O00004059,1,181.88
O00004060,1,20.74
O00004061,3,136.65
O00004062,4,709.32
O00004063,7,584.1800000000001
O00004064,2,211.74
O00004065,3,797.97
O00004066,3,891.11
O00004067,3,117.0
O00004068,3,102.47999999999999
O00004069,1,1077.43
O00004070,5,1657.9999999999998
O00004071,3,27.81
O00004072,3,350.03999999999996
O00004073,5,1553.26
O00004074,3,625.02
O00004075,1,17.03
O00004076,2,75.18
O00004077,6,1920.96
O00004078,5,491.25
O00004079,1,6.52
O00004080,6,624.0
O00004081,1,97.68
O00004082,1,167.07
O00004083,2,26.21
O00004084,1,41.57
O00004085,3,891.27
O00004086,2,252.86
O00004087,5,1101.68
O00004088,5,1275.5500000000002
O00004089,4,1333.3799999999999
O00004090,1,37.4
O00004091,3,1875.14
O00004092,7,4110.41
O00004093,3,375.5
O00004094,3,790.48
O00004095,4,1565.66
O00004096,2,447.84
O00004097,2,283.19
O00004098,4,512.48
O00004099,2,1897.38
O00004100,1,73.39
O00004101,3,478.89000000000004
O00004102,1,314.95
O00004103,2,437.9
O00004104,3,192.32
O00004105,2,1067.26
O00004106,4,1766.3400000000001
O00004107,2,279.71000000000004
O00004108,3,277.68
O00004109,4,315.53999999999996
O00004110,6,2136.3
O00004111,1,40.92
O00004112,1,103.67
O00004113,5,1686.0800000000002
O00004114,6,232.56
O00004115,2,203.86
O00004116,4,1763.34
O00004117,4,2464.0
O00004118,1,19.09
O00004119,1,44.38
O00004120,1,47.02
O00004121,2,1197.26
O00004122,4,2044.1100000000001
O00004123,2,227.5
O00004124,1,11.41
O00004125,4,1676.62
O00004126,3,12.57
O00004127,2,281.11
O00004128,1,265.99
O00004129,4,980.4
O00004130,1,143.9
O00004131,2,182.92999999999998
O00004132,2,123.2
O00004133,1,64.11
O00004134,1,21.52
O00004135,3,1128.54
O00004136,5,3254.37
O00004137,1,260.64
O00004138,3,222.65000000000003
O00004139,1,19.35
O00004140,1,27.08
O00004141,1,15.85
O00004142,3,1953.03
O00004143,5,1316.47
O00004144,1,26.05
O00004145,1,42.76
O00004146,3,98.82
O00004147,7,3167.44
O00004148,6,442.86
O00004149,4,261.37
O00004150,1,19.76
O00004151,3,410.08000000000004
O00004152,3,38.419999999999995
O00004153,1,194.49
O00004154,2,432.18
O00004155,2,181.64
O00004156,4,285.31
O00004157,1,69.29
O00004158,1,81.52
O00004159,4,657.0899999999999
O00004160,8,1644.3899999999999
O00004161,2,1362.13
O00004162,4,371.04999999999995
O00004163,6,507.79999999999995
O00004164,8,1100.02
O00004165,3,59.91
O00004166,2,2681.52
O00004167,1,548.83
O00004168,3,258.9
O00004169,2,177.35
O00004170,5,1132.53
O00004171,1,61.57
O00004172,2,335.58
O00004173,3,365.13
O00004174,1,235.11
O00004175,6,1010.89
O00004176,3,522.96
O00004177,2,338.57
O00004178,4,307.85
O00004179,1,114.32
O00004180,4,71.65
O00004181,3,837.86
O00004182,5,455.39
O00004183,8,5790.469999999999
O00004184,3,165.72
O00004185,4,644.73
O00004186,2,164.52
O00004187,6,1345.37
O00004188,1,250.79
O00004189,1,113.22
O00004190,5,4075.8
O00004191,1,274.66
O00004192,1,142.38
O00004193,5,686.89
O00004194,4,626.53
O00004195,1,32.46
O00004196,1,313.89
O00004197,2,763.59
O00004198,1,116.13
O00004199,1,1047.18
O00004200,3,574.35
O00004201,1,554.93
O00004202,1,112.83
O00004203,2,249.18
O00004204,5,1098.23
O00004205,2,151.04000000000002
O00004206,1,69.68
O00004207,3,307.82
O00004208,1,165.03
O00004209,3,251.31
O00004210,7,1346.29
O00004211,3,379.11
O00004212,1,243.43
O00004213,2,599.32
O00004214,2,53.17999999999999
O00004215,1,21.52
O00004216,4,1585.35
O00004217,3,235.08
O00004218,3,242.73000000000002
O00004219,2,99.68
O00004220,4,616.98
O00004221,8,229.36
O00004222,4,60.58
O00004223,1,62.47
O00004224,3,773.97
O00004225,6,801.98
O00004226,1,270.85
O00004227,3,1094.53
O00004228,2,135.64
O00004229,3,1312.74
O00004230,1,50.81
O00004231,3,255.95
O00004232,5,2912.05
O00004233,1,63.5
O00004234,7,1278.82
O00004235,1,23.76
O00004236,2,118.5
O00004237,3,75.63
O00004238,1,145.72
O00004239,2,1414.53
O00004240,3,711.02
O00004241,1,16.13
O00004242,1,113.14
O00004243,3,886.26
O00004244,1,44.55
O00004245,3,2493.47
O00004246,2,822.11
O00004247,2,199.79000000000002
O00004248,1,46.5
O00004249,3,84.38
O00004250,3,905.95
O00004251,3,151.42000000000002
O00004252,3,444.99
O00004253,1,295.27
O00004254,3,1062.32
O00004255,10,1708.2499999999998
O00004256,1,403.08
O00004257,2,181.3
O00004258,2,28.88
O00004259,1,142.38
O00004260,5,1081.5700000000002
O00004261,3,110.47
O00004262,4,134.63
O00004263,2,1527.3
O00004264,1,41.49
O00004265,2,70.49
O00004266,4,411.5
O00004267,1,17.5
O00004268,8,1528.5
O00004269,6,2793.58
O00004270,7,2478.77
O00004271,2,184.48
O00004272,9,1669.88
O00004273,2,136.55
O00004274,2,468.61
O00004275,7,179.72
O00004276,1,204.78
O00004277,1,165.03
O00004278,3,1038.66
O00004279,2,169.05
O00004280,1,126.29
O00004281,1,798.6
O00004282,2,118.62
O00004283,2,364.22
O00004284,2,163.62
O00004285,2,224.84
O00004286,5,175.47
O00004287,6,1013.88
O00004288,1,225.87
O00004289,1,56.04
O00004290,5,502.1
O00004291,4,362.98
O00004292,5,2258.19
O00004293,3,420.63
O00004294,1,11.31
O00004295,2,2352.0
O00004296,1,84.8
O00004297,4,2042.6299999999999
O00004298,2,45.42
O00004299,1,1603.75
O00004300,1,27.46
O00004301,3,393.45
O00004302,8,1098.37
O00004303,4,896.36
O00004304,2,135.04
O00004305,3,88.17
O00004306,1,138.89
O00004307,1,3.61
O00004308,2,131.45
O00004309,5,2065.13
O00004310,2,304.33
O00004311,4,949.2099999999999
O00004312,1,295.31
O00004313,1,220.52
O00004314,3,542.6
O00004315,2,476.92999999999995
O00004316,4,649.3000000000001
O00004317,3,407.77
O00004318,7,559.97
O00004319,5,105.72
O00004320,3,978.11
O00004321,5,465.02
O00004322,4,360.90000000000003
O00004323,3,386.44
O00004324,1,297.47
O00004325,1,138.89
O00004326,2,69.92
O00004327,1,75.19
O00004328,3,55.519999999999996
O00004329,3,892.45
O00004330,1,44.83
O00004331,1,31.28
O00004332,3,118.66
O00004333,4,280.64
O00004334,2,494.66
O00004335,6,950.52
O00004336,1,300.24
O00004337,3,154.82
O00004338,3,96.33
O00004339,1,109.92
O00004340,2,1309.52
O00004341,3,111.09
O00004342,4,540.8399999999999
O00004343,5,3838.12
O00004344,5,1766.12
O00004345,2,39.02
O00004346,3,1228.8
O00004347,3,175.29999999999998
O00004348,1,12.4
O00004349,1,63.33
O00004350,2,68.37
O00004351,1,90.57
O00004352,6,179.06
O00004353,2,678.86
O00004354,1,47.18
O00004355,3,168.14999999999998
O00004356,7,1802.3200000000002
O00004357,2,832.06
O00004358,1,115.92
O00004359,3,168.09
O00004360,3,144.53
O00004361,2,124.94
O00004362,5,617.58
O00004363,1,112.28
O00004364,6,1944.66
O00004365,2,339.06
O00004366,4,323.61
O00004367,3,683.34
O00004368,6,462.47999999999996
O00004369,1,5.54
O00004370,2,1178.4
O00004371,1,60.55
O00004372,2,270.15
O00004373,6,981.3299999999999
O00004374,1,17.35
O00004375,1,15.21
O00004376,1,376.18
O00004377,2,194.53
O00004378,2,74.8
O00004379,2,1382.3200000000002
O00004380,1,120.33
O00004381,1,40.38
O00004382,1,660.72
O00004383,1,1352.63
O00004384,1,97.69
O00004385,1,598.07
O00004386,1,38.14
O00004387,1,73.01
O00004388,4,462.62
O00004389,3,114.57
O00004390,1,114.51
O00004391,3,169.18
O00004392,1,398.86
O00004393,3,193.89
O00004394,1,108.39
O00004395,3,1294.05
O00004396,2,844.44
O00004397,1,199.79
O00004398,2,1586.77
O00004399,4,1663.4499999999998
O00004400,2,328.8
O00004401,4,1883.89
O00004402,3,856.77
O00004403,3,192.42000000000002
O00004404,3,495.22
O00004405,2,127.96
O00004406,4,394.69
O00004407,4,660.7099999999999
O00004408,4,849.24
O00004409,5,355.72
O00004410,5,1092.25
O00004411,1,44.14
O00004412,2,814.9100000000001
O00004413,3,785.9200000000001
O00004414,1,63.96
O00004415,3,89.97
O00004416,3,295.08
O00004417,6,399.98
O00004418,6,954.86
O00004419,4,99.88
O00004420,1,135.87
O00004421,3,61.32
O00004422,5,514.26
O00004423,2,601.97
O00004424,4,2954.4900000000002
O00004425,4,2448.69
O00004426,1,815.47
O00004427,1,163.19
O00004428,6,1049.55
O00004429,3,186.51
O00004430,6,375.91
O00004431,3,189.63
O00004432,2,264.87
O00004433,1,61.9
O00004434,3,188.97
O00004435,1,26.39
O00004436,2,174.24
O00004437,1,58.95
O00004438,1,78.36
O00004439,3,194.05
O00004440,3,1208.4099999999999
O00004441,4,364.06
O00004442,5,1327.53
O00004443,4,1880.78
O00004444,3,402.41
O00004445,1,299.8
O00004446,4,659.26
O00004447,2,108.44
O00004448,3,1098.99
O00004449,2,458.25
O00004450,1,112.6
O00004451,2,213.98000000000002
O00004452,7,1813.7600000000002
O00004453,4,525.32
O00004454,3,455.87
O00004455,3,143.46
O00004456,4,757.85
O00004457,4,1406.6599999999999
O00004458,3,785.34
O00004459,3,494.03000000000003
O00004460,3,176.75
O00004461,1,43.24
O00004462,4,833.0899999999999
O00004463,7,1052.6000000000001
O00004464,5,851.29
O00004465,1,704.13
O00004466,11,1526.37
O00004467,9,754.97
O00004468,3,444.66999999999996
O00004469,2,977.7
O00004470,5,243.57999999999998
O00004471,5,1285.51
O00004472,8,1095.98
O00004473,4,511.82000000000005
O00004474,4,489.35
O00004475,1,26.1
O00004476,3,386.12
O00004477,2,247.02
O00004478,1,54.55
O00004479,4,807.77
O00004480,1,279.09
O00004481,3,1111.27
O00004482,3,968.19
O00004483,1,4.19
O00004484,5,255.23999999999998
O00004485,10,4284.49
O00004486,8,3197.72
O00004487,1,135.96
O00004488,3,71.13
O00004489,1,84.79
O00004490,2,66.54
O00004491,2,71.86
O00004492,3,450.73
O00004493,6,215.1
O00004494,1,39.6
O00004495,6,690.2199999999999
O00004496,4,841.76
O00004497,3,86.31
O00004498,6,4208.04
O00004499,1,255.94
O00004500,7,266.4
O00004501,3,555.9300000000001
O00004502,7,380.93
O00004503,3,395.06
O00004504,6,251.16
O00004505,2,156.04
O00004506,3,176.95
O00004507,2,3103.96
O00004508,7,390.99
O00004509,2,2256.65
O00004510,1,335.61
O00004511,4,546.48
O00004512,6,2567.94
O00004513,1,61.35
O00004514,5,1849.04
O00004515,7,731.27
O00004516,1,86.48
O00004517,3,1888.23
O00004518,3,253.78
O00004519,2,742.01
O00004520,4,548.99
O00004521,3,926.34
O00004522,4,1043.62
O00004523,3,2436.4700000000003
O00004524,2,563.27
O00004525,4,285.59999999999997
O00004526,2,214.28
O00004527,4,613.69
O00004528,8,6267.049999999999
O00004529,1,18.65
O00004530,3,254.82999999999998
O00004531,2,200.53
O00004532,7,956.33
O00004533,2,108.44
O00004534,5,498.90999999999997
O00004535,3,161.45
O00004536,4,1915.91
O00004537,2,289.85
O00004538,1,21.2
O00004539,4,78.22
O00004540,5,198.41
O00004541,2,84.96
O00004542,2,802.46
O00004543,4,1947.38
O00004544,1,472.13
O00004545,3,236.04000000000002
O00004546,6,909.74
O00004547,1,133.71
O00004548,2,55.35
O00004549,2,146.59
O00004550,1,30.01
O00004551,1,12.97
